object_id_num,outcome,message,event_premis_id_num
452560931,object_deleted,,10667700
452561699,object_deleted,,10667442
452562315,object_deleted,,10667913
452563105,object_deleted,,10667701
452563701,object_deleted,,10667699
452564297,object_deleted,,10667447
452564925,object_deleted,,10668062
452565547,object_deleted,,10667912
452566135,object_deleted,,10667911
452566713,object_deleted,,10668063
452584141,object_deleted,,10667667
452584313,object_deleted,,10667666
452584485,object_deleted,,10667478
452584657,object_deleted,,10668113
452584829,object_deleted,,10667475
452585001,object_deleted,,10667473
452585173,object_deleted,,10668112
452585345,object_deleted,,10667875
452586063,object_deleted,,10667671
452586781,object_deleted,,10668051
452587499,object_deleted,,10667874
452588217,object_deleted,,10667486
452589041,object_deleted,,10667480
452589865,object_deleted,,10667496
452590689,object_deleted,,10667501
452590753,object_deleted,,10668050
452590817,object_deleted,,10667670
452592530,object_deleted,,10668048
452592787,object_deleted,,10667664
452593044,object_deleted,,10667668
452593301,object_deleted,,10667669
452593556,object_deleted,,10667665
452594509,object_deleted,,10668049
452594853,object_deleted,,10667571
452595197,object_deleted,,10667898
452595885,object_deleted,,10667572
452596229,object_deleted,,10667899
452596773,object_deleted,,10667897
452596973,object_deleted,,10667878
452597635,object_deleted,,10667710
452598297,object_deleted,,10667880
452598959,object_deleted,,10667711
452599621,object_deleted,,10667879
452600283,object_deleted,,10667876
452600547,object_deleted,,10668057
452600811,object_deleted,,10667409
452601075,object_deleted,,10668056
452601339,object_deleted,,10667408
452601603,object_deleted,,10667712
452601867,object_deleted,,10668055
452602131,object_deleted,,10667412
452602395,object_deleted,,10667411
452602659,object_deleted,,10667877
452602923,object_deleted,,10667714
452603187,object_deleted,,10667713
452603451,object_deleted,,10667410
452603715,object_deleted,,10668047
452603919,object_deleted,,10667570
452604021,object_deleted,,10667569
452604123,object_deleted,,10667406
452604310,object_deleted,,10667716
452604497,object_deleted,,10667715
452604684,object_deleted,,10668058
452609231,object_deleted,,10668054
452610111,object_deleted,,10667407
452611563,object_deleted,,10668099
452612273,object_deleted,,10667426
452612983,object_deleted,,10667545
452613693,object_deleted,,10667882
452614403,object_deleted,,10668098
452615113,object_deleted,,10667421
452615823,object_deleted,,10668094
452616533,object_deleted,,10667881
452617243,object_deleted,,10668097
452617953,object_deleted,,10668095
452618663,object_deleted,,10667544
452619373,object_deleted,,10667415
452620083,object_deleted,,10668096
452620793,object_deleted,,10667873
452621503,object_deleted,,10667695
452622213,object_deleted,,10667413
452622923,object_deleted,,10667895
452623633,object_deleted,,10667689
452624343,object_deleted,,10667694
452625053,object_deleted,,10667431
452625763,object_deleted,,10667548
452626145,object_deleted,,10667871
452626527,object_deleted,,10667853
452626909,object_deleted,,10667552
452627291,object_deleted,,10667696
452627673,object_deleted,,10667549
452628055,object_deleted,,10668101
452628437,object_deleted,,10667547
452628819,object_deleted,,10668100
452629201,object_deleted,,10667698
452629583,object_deleted,,10667551
452630729,object_deleted,,10667872
452631111,object_deleted,,10667546
452631875,object_deleted,,10667697
452632257,object_deleted,,10667852
452632639,object_deleted,,10667550
452633021,object_deleted,,10667851
452633410,object_deleted,,10667858
452633420,object_deleted,,10667675
452635804,object_deleted,,10667690
452635998,object_deleted,,10667672
452636448,object_deleted,,10667541
452638198,object_deleted,,10667540
452638392,object_deleted,,10667530
452638842,object_deleted,,10667856
452639206,object_deleted,,10668108
452640426,object_deleted,,10667854
452641430,object_deleted,,10667693
452642074,object_deleted,,10667859
452643014,object_deleted,,10667692
452643208,object_deleted,,10667676
452644468,object_deleted,,10667691
452644662,object_deleted,,10667543
452644856,object_deleted,,10668092
452646246,object_deleted,,10667542
452646440,object_deleted,,10668091
452647700,object_deleted,,10668093
452647894,object_deleted,,10667857
452650482,object_deleted,,10667848
452650932,object_deleted,,10667855
452651872,object_deleted,,10667679
452654328,object_deleted,,10667845
452656334,object_deleted,,10667673
452657594,object_deleted,,10667843
452658790,object_deleted,,10667681
452660796,object_deleted,,10667678
452661246,object_deleted,,10667521
452663252,object_deleted,,10667844
452664512,object_deleted,,10667674
452677410,object_deleted,,10667847
452677780,object_deleted,,10667529
452678150,object_deleted,,10667527
452678520,object_deleted,,10667846
452679630,object_deleted,,10668111
452680000,object_deleted,,10667849
452680370,object_deleted,,10668109
452680740,object_deleted,,10667680
452681480,object_deleted,,10667514
452681850,object_deleted,,10667508
452682590,object_deleted,,10667538
452683674,object_deleted,,10668040
452684758,object_deleted,,10668043
452686058,object_deleted,,10668046
452687358,object_deleted,,10667651
452688658,object_deleted,,10667553
452689958,object_deleted,,10667555
452691594,object_deleted,,10667652
452693230,object_deleted,,10667554
452694048,object_deleted,,10668041
452694368,object_deleted,,10667539
452697182,object_deleted,,10667649
452697584,object_deleted,,10667894
452697986,object_deleted,,10668044
452704678,object_deleted,,10667850
452705547,object_deleted,,10667650
452707263,object_deleted,,10667503
452709123,object_deleted,,10667884
452709785,object_deleted,,10668038
452710447,object_deleted,,10667886
452714799,object_deleted,,10667885
452716425,object_deleted,,10667883
452717607,object_deleted,,10667654
452718051,object_deleted,,10667655
452719233,object_deleted,,10668039
452734039,object_deleted,,10667567
452735141,object_deleted,,10667566
452736243,object_deleted,,10668037
452738193,object_deleted,,10667887
452738949,object_deleted,,10667653
452754301,object_deleted,,10667708
452754473,object_deleted,,10667563
452754645,object_deleted,,10667841
452756381,object_deleted,,10667840
452757185,object_deleted,,10667564
452759695,object_deleted,,10667896
452760065,object_deleted,,10667707
452767653,object_deleted,,10667842
452769567,object_deleted,,10667709
452770113,object_deleted,,10668074
452770659,object_deleted,,10667565
452771791,object_deleted,,10668089
452774007,object_deleted,,10668088
452776223,object_deleted,,10667468
452778439,object_deleted,,10667706
452780655,object_deleted,,10667893
452782061,object_deleted,,10667891
452784277,object_deleted,,10667890
452822291,object_deleted,,10667889
452822757,object_deleted,,10667705
452823223,object_deleted,,10667459
452823689,object_deleted,,10667888
452824155,object_deleted,,10667704
452824621,object_deleted,,10667703
452825167,object_deleted,,10667463
452828075,object_deleted,,10668087
452828441,object_deleted,,10667648
452828581,object_deleted,,10668090
452828721,object_deleted,,10667457
452828861,object_deleted,,10667647
452829001,object_deleted,,10667455
452829141,object_deleted,,10667452
452829281,object_deleted,,10667646
452851441,object_deleted,,10667615
452852072,object_deleted,,10667870
452869651,object_deleted,,10667403
452870057,object_deleted,,10667619
452870463,object_deleted,,10667618
452871275,object_deleted,,10667865
452871681,object_deleted,,10667617
452872087,object_deleted,,10667404
452872493,object_deleted,,10668080
452872899,object_deleted,,10667866
452878713,object_deleted,,10667405
452879515,object_deleted,,10667864
452880257,object_deleted,,10667621
452881207,object_deleted,,10668081
452889769,object_deleted,,10667863
452890337,object_deleted,,10668079
452890905,object_deleted,,10667869
452891473,object_deleted,,10667401
452892041,object_deleted,,10668078
452893177,object_deleted,,10667402
452893745,object_deleted,,10667868
452894313,object_deleted,,10667867
452899381,object_deleted,,10667628
452899673,object_deleted,,10668072
452899965,object_deleted,,10667862
452900257,object_deleted,,10667861
452900549,object_deleted,,10667630
452900841,object_deleted,,10667860
452901133,object_deleted,,10667326
452901425,object_deleted,,10667325
452901717,object_deleted,,10667629
452902009,object_deleted,,10668073
452907740,object_deleted,,10668075
452908530,object_deleted,,10667645
452917681,object_deleted,,10668070
452918243,object_deleted,,10667822
452918805,object_deleted,,10668077
452919367,object_deleted,,10668076
452920450,object_deleted,,10667989
452920918,object_deleted,,10667823
452921386,object_deleted,,10668071
453004865,object_deleted,,10667838
453006073,object_deleted,,10667627
453006517,object_deleted,,10667373
453008351,object_deleted,,10667371
453009398,object_deleted,,10667372
453012814,object_deleted,,10667836
453013350,object_deleted,,10667837
453013960,object_deleted,,10667324
453016936,object_deleted,,10668024
453018610,object_deleted,,10667620
453030442,object_deleted,,10668020
453031600,object_deleted,,10667327
453031815,object_deleted,,10667638
453032030,object_deleted,,10667637
453032245,object_deleted,,10667839
453032460,object_deleted,,10667636
453033963,object_deleted,,10668018
453034169,object_deleted,,10667328
453041187,object_deleted,,10667830
453041389,object_deleted,,10667335
453042313,object_deleted,,10668019
453042515,object_deleted,,10667635
453042717,object_deleted,,10667334
453042919,object_deleted,,10667634
453061121,object_deleted,,10667834
453061445,object_deleted,,10667833
453061561,object_deleted,,10667832
453061677,object_deleted,,10667332
453061793,object_deleted,,10667331
453062025,object_deleted,,10667633
453062141,object_deleted,,10668022
453062257,object_deleted,,10667632
453062373,object_deleted,,10667330
453062489,object_deleted,,10667831
453062605,object_deleted,,10667631
453062721,object_deleted,,10668021
453067907,object_deleted,,10667333
453068553,object_deleted,,10668023
453076673,object_deleted,,10667616
453077555,object_deleted,,10668014
453152902,object_deleted,,10667336
453153590,object_deleted,,10667835
453154128,object_deleted,,10667639
453155690,object_deleted,,10667820
453156142,object_deleted,,10667642
453156594,object_deleted,,10667380
453157046,object_deleted,,10667641
453157950,object_deleted,,10667383
453158402,object_deleted,,10667644
453158854,object_deleted,,10667381
453159306,object_deleted,,10668036
453159758,object_deleted,,10667379
453160210,object_deleted,,10667829
453160662,object_deleted,,10668034
453161114,object_deleted,,10667821
453162470,object_deleted,,10667378
453162922,object_deleted,,10667640
453163374,object_deleted,,10668032
453163826,object_deleted,,10667382
453164278,object_deleted,,10667643
453175692,object_deleted,,10667819
453177156,object_deleted,,10667377
453179478,object_deleted,,10668016
453180942,object_deleted,,10668015
453182796,object_deleted,,10668017
453184728,object_deleted,,10667818
453186972,object_deleted,,10667385
453187634,object_deleted,,10667384
453188958,object_deleted,,10668035
453189620,object_deleted,,10668033
453217990,object_deleted,,10667827
453218178,object_deleted,,10667376
453218366,object_deleted,,10668031
453218554,object_deleted,,10667626
453218742,object_deleted,,10668029
453218930,object_deleted,,10667375
453219118,object_deleted,,10667625
453219306,object_deleted,,10668027
453219494,object_deleted,,10667624
453219682,object_deleted,,10667374
453219870,object_deleted,,10668026
453220058,object_deleted,,10667825
453220246,object_deleted,,10667623
453220434,object_deleted,,10667824
453220622,object_deleted,,10667622
453220810,object_deleted,,10668025
453220998,object_deleted,,10667828
453221186,object_deleted,,10668030
453221374,object_deleted,,10667826
453221562,object_deleted,,10668028
