object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
445845544,W1FPL1160-I1FPL1160,"urn-3:FHCL:37141805, urn-3:HUL.DRS.OBJECT:37141804",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1160-1n,480741,2018-06-20T21:49:11.0Z,FHCL.COLL_batchW1FPL1160-1n_20180620_164043,193,,R,dhātukathā mūla ṭīkā--mūla ṭīkā puggalapaññat--mūla ṭīkā kathāvatthu--mūla ṭīkā yamuik--paṭṭhān mūla ṭīkā--mūla ṭīkā pāṭh*,Tibetan Buddhist Resource Center,68557491
445845654,W1FPL152-I1FPL152,"urn-3:FHCL:37141807, urn-3:HUL.DRS.OBJECT:37141806",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL152-1n,480742,2018-06-20T21:49:12.0Z,FHCL.COLL_batchW1FPL152-1n_20180620_154719,309,,R,pārājikaṃ pāḷi-tō nissaya*,Tibetan Buddhist Resource Center,84973697
445846050,W1FPL215-I1FPL215,"urn-3:FHCL:37141809, urn-3:HUL.DRS.OBJECT:37141808",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL215-1n,480743,2018-06-20T21:50:05.0Z,FHCL.COLL_batchW1FPL215-1n_20180620_162132,219,,R,visuddhimag nisya,Tibetan Buddhist Resource Center,71441854
445846271,W1FPL184-I1FPL184,"urn-3:FHCL:37141811, urn-3:HUL.DRS.OBJECT:37141810",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL184-1n,480744,2018-06-20T21:50:06.0Z,FHCL.COLL_batchW1FPL184-1n_20180620_151204,307,,R,[kaccāyana?] sandhi nyāsa nissaya; nām-; kāraka-,Tibetan Buddhist Resource Center,88428447
445846580,W1FPL1161-I1FPL1161,"urn-3:FHCL:37141813, urn-3:HUL.DRS.OBJECT:37141812",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1161-1n,480745,2018-06-20T21:51:10.0Z,FHCL.COLL_batchW1FPL1161-1n_20180620_164208,228,,R,nettivibhāvanī pāṭh--khattiyovāda pāṭh--khattiyovāda nisya,Tibetan Buddhist Resource Center,87264319
445846810,W1FPL217-I1FPL217,"urn-3:FHCL:37141815, urn-3:HUL.DRS.OBJECT:37141814",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL217-1n,480746,2018-06-20T21:52:03.0Z,FHCL.COLL_batchW1FPL217-1n_20180620_162342,103,,R,khandhadhīpaṇī--[jāt] nemi nissya; nārada-*,Tibetan Buddhist Resource Center,29536552
445846915,W1FPL216-I1FPL216,"urn-3:FHCL:37141817, urn-3:HUL.DRS.OBJECT:37141816",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL216-1n,480747,2018-06-20T21:52:05.0Z,FHCL.COLL_batchW1FPL216-1n_20180620_162243,191,,R,[kaccāyana?] sandhirūpasiddhi to kit---[kaccāyana?] nāmrūpasiddhi ṭīkā to kit-,Tibetan Buddhist Resource Center,52093488
445847108,W1FPL1524-I1FPL1524,"urn-3:FHCL:37141819, urn-3:HUL.DRS.OBJECT:37141818",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1524-1n,480748,2018-06-20T21:52:06.0Z,FHCL.COLL_batchW1FPL1524-1n_20180620_154846,196,,R,saddā niddesa*,Tibetan Buddhist Resource Center,134841201
445847306,W1FPL117-I1FPL117,"urn-3:FHCL:37141821, urn-3:HUL.DRS.OBJECT:37141820",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL117-1n,480749,2018-06-20T21:53:10.0Z,FHCL.COLL_batchW1FPL117-1n_20180620_164325,198,,R,[jāt] catukanipāt nissya*,Tibetan Buddhist Resource Center,97419463
445847486,W1FPL185-I1FPL185,"urn-3:FHCL:37141823, urn-3:HUL.DRS.OBJECT:37141822",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL185-1n,480750,2018-06-20T21:53:12.0Z,FHCL.COLL_batchW1FPL185-1n_20180620_151407,342,,R,bhikkhunīpācit pāḷi-tō--mahāvā pāḷi-tō--pācit pāḷi-tō,Tibetan Buddhist Resource Center,139058989
