OBJ-ID	OBJ-DELIV-URN	OBJ-URN	DEPOSITOR	OBJ-OSN	BILLING	OWNER	OBJ-TYPE	OBJ-ROLES	FILE-ID	FILE-URN	FILE-FORMAT	FILE-SIZE	FILE-OSN	FILE-ORIGPATH	
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003186		Tagged Image File Format	37872	20620121__0121	image/W12827-2062--20620121__0121.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003188		Tagged Image File Format	37617	20620123__0123	image/W12827-2062--20620123__0123.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003190		Tagged Image File Format	36208	20620125__0125	image/W12827-2062--20620125__0125.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003192		Tagged Image File Format	38994	20620127__0127	image/W12827-2062--20620127__0127.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003194		Tagged Image File Format	37521	20620129__0129	image/W12827-2062--20620129__0129.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003196		Tagged Image File Format	37363	20620131__0131	image/W12827-2062--20620131__0131.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003205		Tagged Image File Format	37847	20620140__0140	image/W12827-2062--20620140__0140.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003207		Tagged Image File Format	38259	20620142__0142	image/W12827-2062--20620142__0142.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003209		Tagged Image File Format	36288	20620144__0144	image/W12827-2062--20620144__0144.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003211		Tagged Image File Format	35825	20620146__0146	image/W12827-2062--20620146__0146.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003213		Tagged Image File Format	35523	20620148__0148	image/W12827-2062--20620148__0148.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003215		Tagged Image File Format	35704	20620150__0150	image/W12827-2062--20620150__0150.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003217		Tagged Image File Format	35195	20620152__0152	image/W12827-2062--20620152__0152.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003218		Tagged Image File Format	35206	20620153__0153	image/W12827-2062--20620153__0153.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003219		Tagged Image File Format	36502	20620154__0154	image/W12827-2062--20620154__0154.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003220		Tagged Image File Format	33563	20620155__0155	image/W12827-2062--20620155__0155.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003221		Tagged Image File Format	40097	20620156__0156	image/W12827-2062--20620156__0156.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003222		Tagged Image File Format	37447	20620157__0157	image/W12827-2062--20620157__0157.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003224		Tagged Image File Format	10043	20620159__0159	image/W12827-2062--20620159__0159.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003226		Tagged Image File Format	28981	20620161__0161	image/W12827-2062--20620161__0161.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003228		Tagged Image File Format	35775	20620163__0163	image/W12827-2062--20620163__0163.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003230		Tagged Image File Format	35349	20620165__0165	image/W12827-2062--20620165__0165.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003232		Tagged Image File Format	37824	20620167__0167	image/W12827-2062--20620167__0167.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003234		Tagged Image File Format	36101	20620169__0169	image/W12827-2062--20620169__0169.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003236		Tagged Image File Format	37626	20620171__0171	image/W12827-2062--20620171__0171.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003237		Tagged Image File Format	37481	20620172__0172	image/W12827-2062--20620172__0172.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003239		Tagged Image File Format	36254	20620174__0174	image/W12827-2062--20620174__0174.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003241		Tagged Image File Format	40016	20620176__0176	image/W12827-2062--20620176__0176.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003243		Tagged Image File Format	40419	20620178__0178	image/W12827-2062--20620178__0178.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003245		Tagged Image File Format	42347	20620180__0180	image/W12827-2062--20620180__0180.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003247		Tagged Image File Format	38620	20620182__0182	image/W12827-2062--20620182__0182.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003249		Tagged Image File Format	36030	20620184__0184	image/W12827-2062--20620184__0184.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003250		Tagged Image File Format	35992	20620185__0185	image/W12827-2062--20620185__0185.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003251		Tagged Image File Format	35792	20620186__0186	image/W12827-2062--20620186__0186.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003252		Tagged Image File Format	35885	20620187__0187	image/W12827-2062--20620187__0187.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003253		Tagged Image File Format	36605	20620188__0188	image/W12827-2062--20620188__0188.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003254		Tagged Image File Format	36646	20620189__0189	image/W12827-2062--20620189__0189.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003255		Tagged Image File Format	37373	20620190__0190	image/W12827-2062--20620190__0190.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003256		Tagged Image File Format	38284	20620191__0191	image/W12827-2062--20620191__0191.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003258		Tagged Image File Format	35995	20620193__0193	image/W12827-2062--20620193__0193.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003260		Tagged Image File Format	35163	20620195__0195	image/W12827-2062--20620195__0195.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003262		Tagged Image File Format	34205	20620197__0197	image/W12827-2062--20620197__0197.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003264		Tagged Image File Format	37734	20620199__0199	image/W12827-2062--20620199__0199.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003266		Tagged Image File Format	37195	20620201__0201	image/W12827-2062--20620201__0201.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003223		Tagged Image File Format	1391	20620158__0158	image/W12827-2062--20620158__0158.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003225		Tagged Image File Format	22070	20620160__0160	image/W12827-2062--20620160__0160.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003227		Tagged Image File Format	36572	20620162__0162	image/W12827-2062--20620162__0162.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003229		Tagged Image File Format	36697	20620164__0164	image/W12827-2062--20620164__0164.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003231		Tagged Image File Format	35197	20620166__0166	image/W12827-2062--20620166__0166.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003233		Tagged Image File Format	35707	20620168__0168	image/W12827-2062--20620168__0168.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003235		Tagged Image File Format	37136	20620170__0170	image/W12827-2062--20620170__0170.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003238		Tagged Image File Format	37659	20620173__0173	image/W12827-2062--20620173__0173.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003240		Tagged Image File Format	39058	20620175__0175	image/W12827-2062--20620175__0175.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003242		Tagged Image File Format	39338	20620177__0177	image/W12827-2062--20620177__0177.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003244		Tagged Image File Format	41431	20620179__0179	image/W12827-2062--20620179__0179.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003246		Tagged Image File Format	40707	20620181__0181	image/W12827-2062--20620181__0181.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003248		Tagged Image File Format	36601	20620183__0183	image/W12827-2062--20620183__0183.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003257		Tagged Image File Format	37139	20620192__0192	image/W12827-2062--20620192__0192.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003259		Tagged Image File Format	38883	20620194__0194	image/W12827-2062--20620194__0194.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003261		Tagged Image File Format	36351	20620196__0196	image/W12827-2062--20620196__0196.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003263		Tagged Image File Format	40550	20620198__0198	image/W12827-2062--20620198__0198.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003265		Tagged Image File Format	37615	20620200__0200	image/W12827-2062--20620200__0200.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003267		Tagged Image File Format	36419	20620202__0202	image/W12827-2062--20620202__0202.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003268		Tagged Image File Format	38089	20620203__0203	image/W12827-2062--20620203__0203.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003269		Tagged Image File Format	36547	20620204__0204	image/W12827-2062--20620204__0204.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003270		Tagged Image File Format	37447	20620205__0205	image/W12827-2062--20620205__0205.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003271		Tagged Image File Format	39234	20620206__0206	image/W12827-2062--20620206__0206.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003272		Tagged Image File Format	36240	20620207__0207	image/W12827-2062--20620207__0207.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003274		Tagged Image File Format	36519	20620209__0209	image/W12827-2062--20620209__0209.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003276		Tagged Image File Format	36660	20620211__0211	image/W12827-2062--20620211__0211.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003278		Tagged Image File Format	37492	20620213__0213	image/W12827-2062--20620213__0213.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003280		Tagged Image File Format	36475	20620215__0215	image/W12827-2062--20620215__0215.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003282		Tagged Image File Format	36561	20620217__0217	image/W12827-2062--20620217__0217.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003284		Tagged Image File Format	36571	20620219__0219	image/W12827-2062--20620219__0219.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003286		Tagged Image File Format	37229	20620221__0221	image/W12827-2062--20620221__0221.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003288		Tagged Image File Format	37722	20620223__0223	image/W12827-2062--20620223__0223.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003290		Tagged Image File Format	35768	20620225__0225	image/W12827-2062--20620225__0225.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003292		Tagged Image File Format	35961	20620227__0227	image/W12827-2062--20620227__0227.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003293		Tagged Image File Format	36618	20620228__0228	image/W12827-2062--20620228__0228.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003295		Tagged Image File Format	35464	20620230__0230	image/W12827-2062--20620230__0230.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003297		Tagged Image File Format	35352	20620232__0232	image/W12827-2062--20620232__0232.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003299		Tagged Image File Format	36260	20620234__0234	image/W12827-2062--20620234__0234.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003301		Tagged Image File Format	37996	20620236__0236	image/W12827-2062--20620236__0236.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003302		Tagged Image File Format	37372	20620237__0237	image/W12827-2062--20620237__0237.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003303		Tagged Image File Format	39250	20620238__0238	image/W12827-2062--20620238__0238.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003304		Tagged Image File Format	37662	20620239__0239	image/W12827-2062--20620239__0239.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003305		Tagged Image File Format	37259	20620240__0240	image/W12827-2062--20620240__0240.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003306		Tagged Image File Format	37502	20620241__0241	image/W12827-2062--20620241__0241.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003307		Tagged Image File Format	35922	20620242__0242	image/W12827-2062--20620242__0242.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003308		Tagged Image File Format	37458	20620243__0243	image/W12827-2062--20620243__0243.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003310		Tagged Image File Format	36151	20620245__0245	image/W12827-2062--20620245__0245.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003312		Tagged Image File Format	36300	20620247__0247	image/W12827-2062--20620247__0247.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003314		Tagged Image File Format	37484	20620249__0249	image/W12827-2062--20620249__0249.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003316		Tagged Image File Format	39974	20620251__0251	image/W12827-2062--20620251__0251.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003273		Tagged Image File Format	38872	20620208__0208	image/W12827-2062--20620208__0208.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003275		Tagged Image File Format	37286	20620210__0210	image/W12827-2062--20620210__0210.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003277		Tagged Image File Format	36658	20620212__0212	image/W12827-2062--20620212__0212.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003279		Tagged Image File Format	37766	20620214__0214	image/W12827-2062--20620214__0214.TIF
400003064	urn-3:FHCL:352143	urn-3:HUL.DRS.OBJECT:352142	Wallman, Jeffrey	W12827-2062	FHCL.COLL.TBRC_0001	FHCL.COLL	PDS DOCUMENT		400003281		Tagged Image File Format	37028	20620216__0216	image/W12827-2062--20620216__0216.TIF
