" ""s"" "," ""id"" "
" ""http://purl.bdrc.io/resource/W20839"" "," ""014258244"" "
" ""http://purl.bdrc.io/resource/W28809"" "," ""014259780"" "
" ""http://purl.bdrc.io/resource/W29562"" "," ""014260028"" "
" ""http://purl.bdrc.io/resource/W29478"" "," ""014260001"" "
" ""http://purl.bdrc.io/resource/W30083"" "," ""014260604"" "
" ""http://purl.bdrc.io/resource/W2DB25434"" "," ""014260468"" "
" ""http://purl.bdrc.io/resource/W676"" "," ""014261023"" "
" ""http://purl.bdrc.io/resource/W1KG11923"" "," ""014255759"" "
" ""http://purl.bdrc.io/resource/W23779"" "," ""014259120"" "
" ""http://purl.bdrc.io/resource/W1KG10854"" "," ""014255691"" "
" ""http://purl.bdrc.io/resource/W23952"" "," ""014259260"" "
" ""http://purl.bdrc.io/resource/W21994"" "," ""014258542"" "
" ""http://purl.bdrc.io/resource/W1GS58283"" "," ""014255491"" "
" ""http://purl.bdrc.io/resource/W23607"" "," ""014258982"" "
" ""http://purl.bdrc.io/resource/W1KG3374"" "," ""014256657"" "
" ""http://purl.bdrc.io/resource/W1KG1617"" "," ""014256346"" "
" ""http://purl.bdrc.io/resource/W1KG9800"" "," ""014257632"" "
" ""http://purl.bdrc.io/resource/W29194"" "," ""014259926"" "
" ""http://purl.bdrc.io/resource/W21951"" "," ""014258513"" "
" ""http://purl.bdrc.io/resource/W1KG4244"" "," ""014256859"" "
" ""http://purl.bdrc.io/resource/W2CZ6641"" "," ""014260175"" "
" ""http://purl.bdrc.io/resource/W18134"" "," ""014254810"" "
" ""http://purl.bdrc.io/resource/W23937"" "," ""014259246"" "
" ""http://purl.bdrc.io/resource/W00PD1011352"" "," ""014254589"" "
" ""http://purl.bdrc.io/resource/W22140"" "," ""014258654"" "
" ""http://purl.bdrc.io/resource/W00KG02530"" "," ""014254158"" "
" ""http://purl.bdrc.io/resource/W22361"" "," ""014258762"" "
" ""http://purl.bdrc.io/resource/W1PD77570"" "," ""014257856"" "
" ""http://purl.bdrc.io/resource/W14592"" "," ""014254719"" "
" ""http://purl.bdrc.io/resource/W29022"" "," ""014259884"" "
" ""http://purl.bdrc.io/resource/W1PD5284"" "," ""014257820"" "
" ""http://purl.bdrc.io/resource/W23695"" "," ""014259040"" "
" ""http://purl.bdrc.io/resource/W1923"" "," ""014254838"" "
" ""http://purl.bdrc.io/resource/W1PD2"" "," ""014257791"" "
" ""http://purl.bdrc.io/resource/W15274"" "," ""014254732"" "
" ""http://purl.bdrc.io/resource/W30098"" "," ""014260613"" "
" ""http://purl.bdrc.io/resource/W00KG03789"" "," ""014254410"" "
" ""http://purl.bdrc.io/resource/W2CZ6595"" "," ""014260161"" "
" ""http://purl.bdrc.io/resource/W00KG09"" "," ""014254518"" "
" ""http://purl.bdrc.io/resource/W17319"" "," ""014254786"" "
" ""http://purl.bdrc.io/resource/W19836"" "," ""014254909"" "
" ""http://purl.bdrc.io/resource/W23795"" "," ""014259134"" "
" ""http://purl.bdrc.io/resource/W29563"" "," ""014260029"" "
" ""http://purl.bdrc.io/resource/W2DB13637"" "," ""014260429"" "
" ""http://purl.bdrc.io/resource/W29059"" "," ""014259896"" "
" ""http://purl.bdrc.io/resource/W29035"" "," ""014259887"" "
" ""http://purl.bdrc.io/resource/W27299"" "," ""014259596"" "
" ""http://purl.bdrc.io/resource/W1KG3654"" "," ""014256710"" "
" ""http://purl.bdrc.io/resource/W00KG05"" "," ""014254473"" "
" ""http://purl.bdrc.io/resource/W23774"" "," ""014259115"" "
" ""http://purl.bdrc.io/resource/W23653"" "," ""014259018"" "
" ""http://purl.bdrc.io/resource/W1CZ2744"" "," ""014255383"" "
" ""http://purl.bdrc.io/resource/W1PD76231"" "," ""014257849"" "
" ""http://purl.bdrc.io/resource/W1KG9560"" "," ""014257590"" "
" ""http://purl.bdrc.io/resource/W2DB16421"" "," ""014260440"" "
" ""http://purl.bdrc.io/resource/W20233"" "," ""014258099"" "
" ""http://purl.bdrc.io/resource/W1PD82465"" "," ""014257859"" "
" ""http://purl.bdrc.io/resource/W665"" "," ""014261021"" "
" ""http://purl.bdrc.io/resource/W7494"" "," ""014261042"" "
" ""http://purl.bdrc.io/resource/W2DB4568"" "," ""014260496"" "
" ""http://purl.bdrc.io/resource/W13532"" "," ""014254684"" "
" ""http://purl.bdrc.io/resource/W23627"" "," ""014258997"" "
" ""http://purl.bdrc.io/resource/W23712"" "," ""014259058"" "
" ""http://purl.bdrc.io/resource/W9366"" "," ""014261132"" "
" ""http://purl.bdrc.io/resource/W23710"" "," ""014259056"" "
" ""http://purl.bdrc.io/resource/W00KG03807"" "," ""014254420"" "
" ""http://purl.bdrc.io/resource/W1KG1789"" "," ""014256543"" "
" ""http://purl.bdrc.io/resource/W23759"" "," ""014259100"" "
" ""http://purl.bdrc.io/resource/W20520"" "," ""014258190"" "
" ""http://purl.bdrc.io/resource/W1PD26799"" "," ""014257793"" "
" ""http://purl.bdrc.io/resource/W23702"" "," ""014259048"" "
" ""http://purl.bdrc.io/resource/W25139"" "," ""014259409"" "
" ""http://purl.bdrc.io/resource/W27401"" "," ""014259623"" "
" ""http://purl.bdrc.io/resource/W1KG879"" "," ""014257442"" "
" ""http://purl.bdrc.io/resource/W1KG3939"" "," ""014256772"" "
" ""http://purl.bdrc.io/resource/W18122"" "," ""014254803"" "
" ""http://purl.bdrc.io/resource/W1PD8"" "," ""014257857"" "
" ""http://purl.bdrc.io/resource/W1PD95698"" "," ""014257958"" "
" ""http://purl.bdrc.io/resource/W13536"" "," ""014254685"" "
" ""http://purl.bdrc.io/resource/W22946"" "," ""014258792"" "
" ""http://purl.bdrc.io/resource/W23918"" "," ""014259228"" "
" ""http://purl.bdrc.io/resource/W2CZ6238"" "," ""014260155"" "
" ""http://purl.bdrc.io/resource/W1KG4205"" "," ""014256826"" "
" ""http://purl.bdrc.io/resource/W1KG10279"" "," ""014255608"" "
" ""http://purl.bdrc.io/resource/W23471"" "," ""014258941"" "
" ""http://purl.bdrc.io/resource/W1KG9276"" "," ""014257545"" "
" ""http://purl.bdrc.io/resource/W00EGS1017511"" "," ""014254020"" "
" ""http://purl.bdrc.io/resource/W1KG4202"" "," ""014256824"" "
" ""http://purl.bdrc.io/resource/W2DB13635"" "," ""014260427"" "
" ""http://purl.bdrc.io/resource/W00EGS1017070"" "," ""014253958"" "
" ""http://purl.bdrc.io/resource/W20031"" "," ""014258012"" "
" ""http://purl.bdrc.io/resource/W20382"" "," ""014258115"" "
" ""http://purl.bdrc.io/resource/W2DB4626"" "," ""014260544"" "
" ""http://purl.bdrc.io/resource/W1PD127393"" "," ""014257714"" "
" ""http://purl.bdrc.io/resource/W20250"" "," ""014258106"" "
" ""http://purl.bdrc.io/resource/W22124"" "," ""014258642"" "
" ""http://purl.bdrc.io/resource/W1KG588"" "," ""014257224"" "
" ""http://purl.bdrc.io/resource/W21498"" "," ""014258307"" "
" ""http://purl.bdrc.io/resource/W00EGS1016994"" "," ""014253938"" "
" ""http://purl.bdrc.io/resource/W30514"" "," ""014260828"" "
" ""http://purl.bdrc.io/resource/W10954"" "," ""014254635"" "
" ""http://purl.bdrc.io/resource/W2DB4623"" "," ""014260541"" "
" ""http://purl.bdrc.io/resource/W00EGS1017393"" "," ""014254011"" "
" ""http://purl.bdrc.io/resource/W30303"" "," ""014260723"" "
" ""http://purl.bdrc.io/resource/W2CZ6618"" "," ""014260172"" "
" ""http://purl.bdrc.io/resource/W2DB16424"" "," ""014260443"" "
" ""http://purl.bdrc.io/resource/W28882"" "," ""014259818"" "
" ""http://purl.bdrc.io/resource/W1GS44056"" "," ""014255457"" "
" ""http://purl.bdrc.io/resource/W1GS57624"" "," ""014255489"" "
" ""http://purl.bdrc.io/resource/W20434"" "," ""014258151"" "
" ""http://purl.bdrc.io/resource/W29976"" "," ""014260118"" "
" ""http://purl.bdrc.io/resource/W1PD83973"" "," ""014257865"" "
" ""http://purl.bdrc.io/resource/W20873"" "," ""014258268"" "
" ""http://purl.bdrc.io/resource/W1KG12515"" "," ""014255887"" "
" ""http://purl.bdrc.io/resource/W28951"" "," ""014259840"" "
" ""http://purl.bdrc.io/resource/W30145"" "," ""014260654"" "
" ""http://purl.bdrc.io/resource/W1KG5560"" "," ""014257157"" "
" ""http://purl.bdrc.io/resource/W29513"" "," ""014260015"" "
" ""http://purl.bdrc.io/resource/W1KG4277"" "," ""014256883"" "
" ""http://purl.bdrc.io/resource/W10247"" "," ""014254608"" "
" ""http://purl.bdrc.io/resource/W23176"" "," ""014258817"" "
" ""http://purl.bdrc.io/resource/W20877"" "," ""014258270"" "
" ""http://purl.bdrc.io/resource/W2CZ6653"" "," ""014260179"" "
" ""http://purl.bdrc.io/resource/W1PD96438"" "," ""014257982"" "
" ""http://purl.bdrc.io/resource/W20749"" "," ""014258220"" "
" ""http://purl.bdrc.io/resource/W29293"" "," ""014259977"" "
" ""http://purl.bdrc.io/resource/W22024"" "," ""014258565"" "
" ""http://purl.bdrc.io/resource/W23440"" "," ""014258916"" "
" ""http://purl.bdrc.io/resource/W27296"" "," ""014259593"" "
" ""http://purl.bdrc.io/resource/W1KG3830"" "," ""014256752"" "
" ""http://purl.bdrc.io/resource/W6113"" "," ""014260998"" "
" ""http://purl.bdrc.io/resource/W00KG02329"" "," ""014254150"" "
" ""http://purl.bdrc.io/resource/W20132"" "," ""014258062"" "
" ""http://purl.bdrc.io/resource/W1CZ2407"" "," ""014255343"" "
" ""http://purl.bdrc.io/resource/W14376"" "," ""014254714"" "
" ""http://purl.bdrc.io/resource/W1GS49554"" "," ""014255467"" "
" ""http://purl.bdrc.io/resource/W1KG3655"" "," ""014256711"" "
" ""http://purl.bdrc.io/resource/W1KG4191"" "," ""014256816"" "
" ""http://purl.bdrc.io/resource/W1KG13001"" "," ""014255994"" "
" ""http://purl.bdrc.io/resource/W8027"" "," ""014261061"" "
" ""http://purl.bdrc.io/resource/W20115"" "," ""014258055"" "
" ""http://purl.bdrc.io/resource/W13780"" "," ""014254690"" "
" ""http://purl.bdrc.io/resource/W1KG3170"" "," ""014256649"" "
" ""http://purl.bdrc.io/resource/W2CZ7955"" "," ""014260270"" "
" ""http://purl.bdrc.io/resource/W22096"" "," ""014258620"" "
" ""http://purl.bdrc.io/resource/W1PD96348"" "," ""014257981"" "
" ""http://purl.bdrc.io/resource/W30138"" "," ""014260647"" "
" ""http://purl.bdrc.io/resource/W23629"" "," ""014258999"" "
" ""http://purl.bdrc.io/resource/W23738"" "," ""014259080"" "
" ""http://purl.bdrc.io/resource/W29195"" "," ""014259927"" "
" ""http://purl.bdrc.io/resource/W30157"" "," ""014260666"" "
" ""http://purl.bdrc.io/resource/W20840"" "," ""014258245"" "
" ""http://purl.bdrc.io/resource/W24035"" "," ""014259298"" "
" ""http://purl.bdrc.io/resource/W19792"" "," ""014254891"" "
" ""http://purl.bdrc.io/resource/W26673"" "," ""014259561"" "
" ""http://purl.bdrc.io/resource/W2CZ7862"" "," ""014260217"" "
" ""http://purl.bdrc.io/resource/W29903"" "," ""014260112"" "
" ""http://purl.bdrc.io/resource/W21295"" "," ""014258299"" "
" ""http://purl.bdrc.io/resource/W00EGS1017863"" "," ""014254024"" "
" ""http://purl.bdrc.io/resource/W30292"" "," ""014260718"" "
" ""http://purl.bdrc.io/resource/W1CZ856"" "," ""014255407"" "
" ""http://purl.bdrc.io/resource/W29660"" "," ""014260067"" "
" ""http://purl.bdrc.io/resource/W29200"" "," ""014259932"" "
" ""http://purl.bdrc.io/resource/W23892"" "," ""014259203"" "
" ""http://purl.bdrc.io/resource/W29905"" "," ""014260113"" "
" ""http://purl.bdrc.io/resource/W23633"" "," ""014259002"" "
" ""http://purl.bdrc.io/resource/W1PD2074"" "," ""014257792"" "
" ""http://purl.bdrc.io/resource/W29009"" "," ""014259876"" "
" ""http://purl.bdrc.io/resource/W25815"" "," ""014259474"" "
" ""http://purl.bdrc.io/resource/W1KG2733"" "," ""014256613"" "
" ""http://purl.bdrc.io/resource/W1KG506"" "," ""014257056"" "
" ""http://purl.bdrc.io/resource/W27313"" "," ""014259610"" "
" ""http://purl.bdrc.io/resource/W30017"" "," ""014260570"" "
" ""http://purl.bdrc.io/resource/W29517"" "," ""014260019"" "
" ""http://purl.bdrc.io/resource/W00KG03791"" "," ""014254411"" "
" ""http://purl.bdrc.io/resource/W30012"" "," ""014260565"" "
" ""http://purl.bdrc.io/resource/W10982"" "," ""014254637"" "
" ""http://purl.bdrc.io/resource/W22115"" "," ""014258633"" "
" ""http://purl.bdrc.io/resource/W22117"" "," ""014258635"" "
" ""http://purl.bdrc.io/resource/W22358"" "," ""014258760"" "
" ""http://purl.bdrc.io/resource/W1KG9245"" "," ""014257514"" "
" ""http://purl.bdrc.io/resource/W23860"" "," ""014259183"" "
" ""http://purl.bdrc.io/resource/W1KG492"" "," ""014257031"" "
" ""http://purl.bdrc.io/resource/W25185"" "," ""014259422"" "
" ""http://purl.bdrc.io/resource/W29564"" "," ""014260030"" "
" ""http://purl.bdrc.io/resource/W30335"" "," ""014260736"" "
" ""http://purl.bdrc.io/resource/W1KG3724"" "," ""014256739"" "
" ""http://purl.bdrc.io/resource/W23958"" "," ""014259266"" "
" ""http://purl.bdrc.io/resource/W28960"" "," ""014259849"" "
" ""http://purl.bdrc.io/resource/W27479"" "," ""014259641"" "
" ""http://purl.bdrc.io/resource/W27523"" "," ""014259682"" "
" ""http://purl.bdrc.io/resource/W27414"" "," ""014259632"" "
" ""http://purl.bdrc.io/resource/W28897"" "," ""014259822"" "
" ""http://purl.bdrc.io/resource/W1KG13981"" "," ""014256088"" "
" ""http://purl.bdrc.io/resource/W00CHZ0103343"" "," ""014253805"" "
" ""http://purl.bdrc.io/resource/W7732"" "," ""014261054"" "
" ""http://purl.bdrc.io/resource/W2DB19541"" "," ""014260452"" "
" ""http://purl.bdrc.io/resource/W00KG01663"" "," ""014254144"" "
" ""http://purl.bdrc.io/resource/W29295"" "," ""014259979"" "
" ""http://purl.bdrc.io/resource/W4CZ1101"" "," ""014260897"" "
" ""http://purl.bdrc.io/resource/W30086"" "," ""014260607"" "
" ""http://purl.bdrc.io/resource/W1KG4312"" "," ""014256910"" "
" ""http://purl.bdrc.io/resource/W21493"" "," ""014258303"" "
" ""http://purl.bdrc.io/resource/W21808"" "," ""014258447"" "
" ""http://purl.bdrc.io/resource/W23785"" "," ""014259126"" "
" ""http://purl.bdrc.io/resource/W29550"" "," ""014260024"" "
" ""http://purl.bdrc.io/resource/W00KG03976"" "," ""014254447"" "
" ""http://purl.bdrc.io/resource/W28803"" "," ""014259779"" "
" ""http://purl.bdrc.io/resource/W29363"" "," ""014259994"" "
" ""http://purl.bdrc.io/resource/W1KG486"" "," ""014257015"" "
" ""http://purl.bdrc.io/resource/W22109"" "," ""014258627"" "
" ""http://purl.bdrc.io/resource/W1GS45274"" "," ""014255461"" "
" ""http://purl.bdrc.io/resource/W27497"" "," ""014259659"" "
" ""http://purl.bdrc.io/resource/W21784"" "," ""014258442"" "
" ""http://purl.bdrc.io/resource/W29201"" "," ""014259933"" "
" ""http://purl.bdrc.io/resource/W23171"" "," ""014258812"" "
" ""http://purl.bdrc.io/resource/W20446"" "," ""014258157"" "
" ""http://purl.bdrc.io/resource/W3572"" "," ""014260850"" "
" ""http://purl.bdrc.io/resource/W1KG513"" "," ""014257064"" "
" ""http://purl.bdrc.io/resource/W30022"" "," ""014260575"" "
" ""http://purl.bdrc.io/resource/W25101"" "," ""014259392"" "
" ""http://purl.bdrc.io/resource/W16936"" "," ""014254770"" "
" ""http://purl.bdrc.io/resource/W30023"" "," ""014260576"" "
" ""http://purl.bdrc.io/resource/W27411"" "," ""014259629"" "
" ""http://purl.bdrc.io/resource/W29515"" "," ""014260017"" "
" ""http://purl.bdrc.io/resource/W26741"" "," ""014259567"" "
" ""http://purl.bdrc.io/resource/W21933"" "," ""014258506"" "
" ""http://purl.bdrc.io/resource/W1GS49915"" "," ""014255469"" "
" ""http://purl.bdrc.io/resource/W1PD45496"" "," ""014257815"" "
" ""http://purl.bdrc.io/resource/W1PD53276"" "," ""014257841"" "
" ""http://purl.bdrc.io/resource/W22275"" "," ""014258712"" "
" ""http://purl.bdrc.io/resource/W00KG09673"" "," ""014254537"" "
" ""http://purl.bdrc.io/resource/W1934"" "," ""014254844"" "
" ""http://purl.bdrc.io/resource/W23453"" "," ""014258926"" "
" ""http://purl.bdrc.io/resource/W00KG03888"" "," ""014254439"" "
" ""http://purl.bdrc.io/resource/W21939"" "," ""014258508"" "
" ""http://purl.bdrc.io/resource/W23693"" "," ""014259039"" "
" ""http://purl.bdrc.io/resource/W20826"" "," ""014258233"" "
" ""http://purl.bdrc.io/resource/W7479"" "," ""014261039"" "
" ""http://purl.bdrc.io/resource/W21145"" "," ""014258293"" "
" ""http://purl.bdrc.io/resource/W27283"" "," ""014259590"" "
" ""http://purl.bdrc.io/resource/W24765"" "," ""014259351"" "
" ""http://purl.bdrc.io/resource/W1KG11939"" "," ""014255763"" "
" ""http://purl.bdrc.io/resource/W2DB4604"" "," ""014260522"" "
" ""http://purl.bdrc.io/resource/W10319"" "," ""014254618"" "
" ""http://purl.bdrc.io/resource/W30516"" "," ""014260830"" "
" ""http://purl.bdrc.io/resource/W27022"" "," ""014259573"" "
" ""http://purl.bdrc.io/resource/W1GS66291"" "," ""014255528"" "
" ""http://purl.bdrc.io/resource/W2519"" "," ""014259425"" "
" ""http://purl.bdrc.io/resource/W29571"" "," ""014260035"" "
" ""http://purl.bdrc.io/resource/W27486"" "," ""014259648"" "
" ""http://purl.bdrc.io/resource/W1KG1645"" "," ""014256356"" "
" ""http://purl.bdrc.io/resource/W21019"" "," ""014258283"" "
" ""http://purl.bdrc.io/resource/W10130"" "," ""014254595"" "
" ""http://purl.bdrc.io/resource/W00KG01062"" "," ""014254041"" "
" ""http://purl.bdrc.io/resource/W21854"" "," ""014258470"" "
" ""http://purl.bdrc.io/resource/W30013"" "," ""014260566"" "
" ""http://purl.bdrc.io/resource/W27316"" "," ""014259613"" "
" ""http://purl.bdrc.io/resource/W00EGS1017117"" "," ""014253963"" "
" ""http://purl.bdrc.io/resource/W15098"" "," ""014254726"" "
" ""http://purl.bdrc.io/resource/W1KG1059"" "," ""014255644"" "
" ""http://purl.bdrc.io/resource/W20831"" "," ""014258237"" "
" ""http://purl.bdrc.io/resource/W22949"" "," ""014258793"" "
" ""http://purl.bdrc.io/resource/W1KG4871"" "," ""014257025"" "
" ""http://purl.bdrc.io/resource/W25007"" "," ""014259379"" "
" ""http://purl.bdrc.io/resource/W20197"" "," ""014258085"" "
" ""http://purl.bdrc.io/resource/W1GS61414"" "," ""014255518"" "
" ""http://purl.bdrc.io/resource/W1GS61415"" "," ""014255519"" "
" ""http://purl.bdrc.io/resource/W22354"" "," ""014258757"" "
" ""http://purl.bdrc.io/resource/W1KG4280"" "," ""014256885"" "
" ""http://purl.bdrc.io/resource/W14133"" "," ""014254707"" "
" ""http://purl.bdrc.io/resource/W1KG10193"" "," ""014255601"" "
" ""http://purl.bdrc.io/resource/W1KG11947"" "," ""014255766"" "
" ""http://purl.bdrc.io/resource/W5062"" "," ""014260969"" "
" ""http://purl.bdrc.io/resource/W8683"" "," ""014261100"" "
" ""http://purl.bdrc.io/resource/W00KG01516"" "," ""014254058"" "
" ""http://purl.bdrc.io/resource/W669"" "," ""014261022"" "
" ""http://purl.bdrc.io/resource/W29105"" "," ""014259909"" "
" ""http://purl.bdrc.io/resource/W00EGS1017362"" "," ""014254010"" "
" ""http://purl.bdrc.io/resource/W27016"" "," ""014259569"" "
" ""http://purl.bdrc.io/resource/W2872"" "," ""014259767"" "
" ""http://purl.bdrc.io/resource/W22181"" "," ""014258683"" "
" ""http://purl.bdrc.io/resource/W2CZ5991"" "," ""014260146"" "
" ""http://purl.bdrc.io/resource/W1GS60403"" "," ""014255508"" "
" ""http://purl.bdrc.io/resource/W30112"" "," ""014260625"" "
" ""http://purl.bdrc.io/resource/W1PD107129"" "," ""014257707"" "
" ""http://purl.bdrc.io/resource/W1KG406"" "," ""014256810"" "
" ""http://purl.bdrc.io/resource/W1KG10781"" "," ""014255679"" "
" ""http://purl.bdrc.io/resource/W19222"" "," ""014254832"" "
" ""http://purl.bdrc.io/resource/W28898"" "," ""014259823"" "
" ""http://purl.bdrc.io/resource/W1PD181165"" "," ""014257752"" "
" ""http://purl.bdrc.io/resource/W1KG12310"" "," ""014255861"" "
" ""http://purl.bdrc.io/resource/W1GS53994"" "," ""014255476"" "
" ""http://purl.bdrc.io/resource/W20846"" "," ""014258250"" "
" ""http://purl.bdrc.io/resource/W384"" "," ""014260855"" "
" ""http://purl.bdrc.io/resource/W15590"" "," ""014254741"" "
" ""http://purl.bdrc.io/resource/W00KG03658"" "," ""014254384"" "
" ""http://purl.bdrc.io/resource/W28846"" "," ""014259800"" "
" ""http://purl.bdrc.io/resource/W1PD96945"" "," ""014257986"" "
" ""http://purl.bdrc.io/resource/W00EGS1017082"" "," ""014253960"" "
" ""http://purl.bdrc.io/resource/W22004"" "," ""014258548"" "
" ""http://purl.bdrc.io/resource/W1PD45088"" "," ""014257800"" "
" ""http://purl.bdrc.io/resource/W23555"" "," ""014258958"" "
" ""http://purl.bdrc.io/resource/W23446"" "," ""014258920"" "
" ""http://purl.bdrc.io/resource/W1KG11948"" "," ""014255767"" "
" ""http://purl.bdrc.io/resource/W1KG1880"" "," ""014256589"" "
" ""http://purl.bdrc.io/resource/W30073"" "," ""014260600"" "
" ""http://purl.bdrc.io/resource/W00KG01520"" "," ""014254062"" "
" ""http://purl.bdrc.io/resource/W1PD95844"" "," ""014257975"" "
" ""http://purl.bdrc.io/resource/W00KG06"" "," ""014254485"" "
" ""http://purl.bdrc.io/resource/W1PD90129"" "," ""014257947"" "
" ""http://purl.bdrc.io/resource/W29231"" "," ""014259948"" "
" ""http://purl.bdrc.io/resource/W30438"" "," ""014260787"" "
" ""http://purl.bdrc.io/resource/W1KG9039"" "," ""014257493"" "
" ""http://purl.bdrc.io/resource/W23636"" "," ""014259004"" "
" ""http://purl.bdrc.io/resource/W23875"" "," ""014259194"" "
" ""http://purl.bdrc.io/resource/W1KG10787"" "," ""014255685"" "
" ""http://purl.bdrc.io/resource/W1GS49973"" "," ""014255470"" "
" ""http://purl.bdrc.io/resource/W30443"" "," ""014260792"" "
" ""http://purl.bdrc.io/resource/W23922"" "," ""014259232"" "
" ""http://purl.bdrc.io/resource/W23837"" "," ""014259170"" "
" ""http://purl.bdrc.io/resource/W1KG15384"" "," ""014256280"" "
" ""http://purl.bdrc.io/resource/W29627"" "," ""014260049"" "
" ""http://purl.bdrc.io/resource/W18123"" "," ""014254804"" "
" ""http://purl.bdrc.io/resource/W18133"" "," ""014254809"" "
" ""http://purl.bdrc.io/resource/W21857"" "," ""014258473"" "
" ""http://purl.bdrc.io/resource/W1KG5005"" "," ""014257052"" "
" ""http://purl.bdrc.io/resource/W1PD89990"" "," ""014257903"" "
" ""http://purl.bdrc.io/resource/W23189"" "," ""014258828"" "
" ""http://purl.bdrc.io/resource/W20866"" "," ""014258264"" "
" ""http://purl.bdrc.io/resource/W21824"" "," ""014258458"" "
" ""http://purl.bdrc.io/resource/W29900"" "," ""014260109"" "
" ""http://purl.bdrc.io/resource/W1PD76592"" "," ""014257852"" "
" ""http://purl.bdrc.io/resource/W9086"" "," ""014261119"" "
" ""http://purl.bdrc.io/resource/W1KG4532"" "," ""014256975"" "
" ""http://purl.bdrc.io/resource/W29481"" "," ""014260002"" "
" ""http://purl.bdrc.io/resource/W26569"" "," ""014259545"" "
" ""http://purl.bdrc.io/resource/W00EGS1017421"" "," ""014254015"" "
" ""http://purl.bdrc.io/resource/W29702"" "," ""014260098"" "
" ""http://purl.bdrc.io/resource/W00EGS1017426"" "," ""014254017"" "
" ""http://purl.bdrc.io/resource/W23670"" "," ""014259028"" "
" ""http://purl.bdrc.io/resource/W1KG10184"" "," ""014255598"" "
" ""http://purl.bdrc.io/resource/W1CZ855"" "," ""014255406"" "
" ""http://purl.bdrc.io/resource/W15651"" "," ""014254743"" "
" ""http://purl.bdrc.io/resource/W00KG01510"" "," ""014254052"" "
" ""http://purl.bdrc.io/resource/W23789"" "," ""014259128"" "
" ""http://purl.bdrc.io/resource/W1CZ2856"" "," ""014255391"" "
" ""http://purl.bdrc.io/resource/W29485"" "," ""014260006"" "
" ""http://purl.bdrc.io/resource/W00PD1011354"" "," ""014254591"" "
" ""http://purl.bdrc.io/resource/W1KG5737"" "," ""014257187"" "
" ""http://purl.bdrc.io/resource/W25151"" "," ""014259415"" "
" ""http://purl.bdrc.io/resource/W1CZ2401"" "," ""014255341"" "
" ""http://purl.bdrc.io/resource/W1KG1624"" "," ""014256349"" "
" ""http://purl.bdrc.io/resource/W00KG0622"" "," ""014254489"" "
" ""http://purl.bdrc.io/resource/W30456"" "," ""014260802"" "
" ""http://purl.bdrc.io/resource/W27489"" "," ""014259651"" "
" ""http://purl.bdrc.io/resource/W23749"" "," ""014259091"" "
" ""http://purl.bdrc.io/resource/W29227"" "," ""014259945"" "
" ""http://purl.bdrc.io/resource/W1KG1620"" "," ""014256347"" "
" ""http://purl.bdrc.io/resource/W1KG15471"" "," ""014256290"" "
" ""http://purl.bdrc.io/resource/W1KG11665"" "," ""014255702"" "
" ""http://purl.bdrc.io/resource/W21505"" "," ""014258313"" "
" ""http://purl.bdrc.io/resource/W4CZ2710"" "," ""014260943"" "
" ""http://purl.bdrc.io/resource/W26008"" "," ""014259493"" "
" ""http://purl.bdrc.io/resource/W16912"" "," ""014254769"" "
" ""http://purl.bdrc.io/resource/W1KG11797"" "," ""014255731"" "
" ""http://purl.bdrc.io/resource/W1KG987"" "," ""014257646"" "
" ""http://purl.bdrc.io/resource/W28738"" "," ""014259771"" "
" ""http://purl.bdrc.io/resource/W23158"" "," ""014258800"" "
" ""http://purl.bdrc.io/resource/W30178"" "," ""014260684"" "
" ""http://purl.bdrc.io/resource/W30287"" "," ""014260713"" "
" ""http://purl.bdrc.io/resource/W21619"" "," ""014258362"" "
" ""http://purl.bdrc.io/resource/W20087"" "," ""014258034"" "
" ""http://purl.bdrc.io/resource/W1GS58442"" "," ""014255494"" "
" ""http://purl.bdrc.io/resource/W1174"" "," ""014254650"" "
" ""http://purl.bdrc.io/resource/W1PD180878"" "," ""014257733"" "
" ""http://purl.bdrc.io/resource/W28955"" "," ""014259844"" "
" ""http://purl.bdrc.io/resource/W1KG5727"" "," ""014257184"" "
" ""http://purl.bdrc.io/resource/W30060"" "," ""014260591"" "
" ""http://purl.bdrc.io/resource/W00KG01522"" "," ""014254064"" "
" ""http://purl.bdrc.io/resource/W2DB4616"" "," ""014260534"" "
" ""http://purl.bdrc.io/resource/W23661"" "," ""014259026"" "
" ""http://purl.bdrc.io/resource/W1986"" "," ""014254916"" "
" ""http://purl.bdrc.io/resource/W27932"" "," ""014259746"" "
" ""http://purl.bdrc.io/resource/W22359"" "," ""014258761"" "
" ""http://purl.bdrc.io/resource/W23447"" "," ""014258921"" "
" ""http://purl.bdrc.io/resource/W1GS75024"" "," ""014255540"" "
" ""http://purl.bdrc.io/resource/W29895"" "," ""014260104"" "
" ""http://purl.bdrc.io/resource/W2DB5974"" "," ""014260552"" "
" ""http://purl.bdrc.io/resource/W29631"" "," ""014260052"" "
" ""http://purl.bdrc.io/resource/W00KG01515"" "," ""014254057"" "
" ""http://purl.bdrc.io/resource/W1KG11858"" "," ""014255740"" "
" ""http://purl.bdrc.io/resource/W1KG5395"" "," ""014257128"" "
" ""http://purl.bdrc.io/resource/W1GS75055"" "," ""014255543"" "
" ""http://purl.bdrc.io/resource/W23711"" "," ""014259057"" "
" ""http://purl.bdrc.io/resource/W29894"" "," ""014260103"" "
