object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,object_mets_createDate_date,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
438321260,W00KG07624-I00KG07863,"urn-3:FHCL:35185001, urn-3:HUL.DRS.OBJECT:35185000",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:07:05.431Z,,2018-03-31T01:23:31.438Z,140,,R,"bod lugs gso ba rig pa las bcos dka'i nad kyi gnyen po'i sman sbyor gces btus, བོད་ལུགས་གསོ་བ་རིག་པ་ལས་བཅོས་དཀའི་ནད་ཀྱི་གཉེན་པོའི་སྨན་སྦྱོར་གཅེས་བཏུས, bcos dka'i nad kyi gnyen po'i sman sbyor gces btus",Tibetan Buddhist Resource Center,45270676
438321402,W00KG03891-I00KG03965,"urn-3:FHCL:35185003, urn-3:HUL.DRS.OBJECT:35185002",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:08:01.894Z,,2018-03-30T23:52:06.662Z,106,,R,"deb ther dkar po, དེབ་ཐེར་དཀར་པོ",Tibetan Buddhist Resource Center,3666046
438321510,W00KG03886-I00KG03957,"urn-3:FHCL:35185007, urn-3:HUL.DRS.OBJECT:35185006",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:08:05.321Z,,2018-03-30T23:50:28.60Z,396,,R,"gter chen mchog gyur bde chen gling pa'i rnam thar bkra shis dbyangs kyi yan lag gsal byed, གཏེར་ཆེན་མཆོག་གྱུར་བདེ་ཆེན་གླིང་པའི་རྣམ་ཐར་བཀྲ་ཤིས་དབྱངས་ཀྱི་ཡན་ལག་གསལ་བྱེད་, mchog gling rnam thar bkra shis dbyangs snyan, Dgag lan mun sel sgron me /A-gnam Sprul-sku Thub-bstan-blo-gros kyis brtsams",Tibetan Buddhist Resource Center,15725736
438321760,W00KG03676-I00KG03760,"urn-3:FHCL:35185005, urn-3:HUL.DRS.OBJECT:35185004",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:08:04.810Z,,2018-03-30T22:17:47.721Z,344,,R,"rdzong kha'i brda gzhung gsar pa, རྫོང་ཁའི་བརྡ་གཞུང་གསར་པ་, the new dzongkha grammar",Tibetan Buddhist Resource Center,18801282
438322254,W00KG07627-I00KG07865,"urn-3:FHCL:35185009, urn-3:HUL.DRS.OBJECT:35185008",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:09:07.541Z,,2018-03-31T01:24:28.652Z,147,,R,"bod lugs gso ba rig pa'i sman dpyad lums kyi don rnams dkyus gcig tu bsdus pa, བོད་ལུགས་གསོ་བ་རིག་པའི་སྨན་དཔྱད་ལུམས་ཀྱི་དོན་རྣམས་དཀྱུས་གཅིག་ཏུ་བསྡུས་པ, sman dpyad lums kyi don rnams dkyus gcig tu bsdus pa, zang yao yu mi fang yan fang ji",Tibetan Buddhist Resource Center,148814868
438322403,W00KG03678-I00KG03762,"urn-3:FHCL:35185011, urn-3:HUL.DRS.OBJECT:35185010",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:09:08.574Z,,2018-03-30T22:19:24.660Z,278,,R,"rdzong kha'i gtam rgyud sna tshogs dpe cha gsum pa, རྫོང་ཁའི་གཏམ་རྒྱུད་སྣ་ཚོགས་དཔེ་ཆ་གསུམ་པ་, dzongkha short stories book three",Tibetan Buddhist Resource Center,19543768
438322683,W00KG03932-I00KG03971,"urn-3:FHCL:35185013, urn-3:HUL.DRS.OBJECT:35185012",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:10:02.453Z,,2018-03-30T23:55:39.244Z,53,,R,"the mu tsung/khri gtsug lde brtsan treaty of a.d. 821-822 from the inscription at lhasa, lhasa inscription of a. d. 821-822",Tibetan Buddhist Resource Center,5451044
438322738,W00KG03927-I00KG03969,"urn-3:FHCL:35185015, urn-3:HUL.DRS.OBJECT:35185014",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:10:03.589Z,,2018-03-30T23:54:59.102Z,101,,R,the inscription of the sino-tibetan treaty of 821-822,Tibetan Buddhist Resource Center,6469560
438322841,W00KG03681-I00KG03764,"urn-3:FHCL:35185017, urn-3:HUL.DRS.OBJECT:35185016",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:10:05.629Z,,2018-03-30T22:20:51.509Z,236,,R,"gong sa skyabs mgon chen po mchog nas/ chos skyong bsten phyogs skor bka' slob snga rjes bstsal pa khag cha tshang phyogs bsdebs zhus pa, གོང་ས་སྐྱབས་མགོན་ཆེན་པོ་མཆོག་ནས། ཆོས་སྐྱོང་བསྟེན་ཕྱོགས་སྐོར་བཀའ་སློབ་སྔ་རྗེས་བསྩལ་པ་ཁག་ཆ་ཚང་ཕྱོགས་བསྡེབས་ཞུས་པ་, gong sa mchog nas chos skyong bsten phyogs skor gyi bka' slob, Goṅ sa skyabs mgon chen po mchog nas, chos skyoṅ bsten phyogs skor bkaʾ slob sṅa rjes bstsal pa khag cha tshaṅ phyogs bsdebs źus pa",Tibetan Buddhist Resource Center,33699842
438322921,W00KG03892-I00KG03967,"urn-3:FHCL:35185019, urn-3:HUL.DRS.OBJECT:35185018",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:10:07.220Z,,2018-03-30T23:53:22.221Z,418,,R,"grammatika mongol' sko-kalmytskago iazyka, གྲམམཏིཀ་མོངོལའ་སྐོ-ཀལམཡཙཀགོ་ཨིཨཟཡཀ",Tibetan Buddhist Resource Center,14458622
438323499,W00KG03683-I00KG03766,"urn-3:FHCL:35185021, urn-3:HUL.DRS.OBJECT:35185020",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:11:08.11Z,,2018-03-30T22:22:19.61Z,318,,R,"byang chub sems kyi bstod pa rin chen sgron ma zhes bya ba'i thog ma'i 'bru 'grel rgyal sras lam bzang mtshon pa'i dmigs bu'am/ zhi bde nor bu'i gling du bgrod pa'i lam yig, བྱང་ཆུབ་སེམས་ཀྱི་བསྟོད་པ་རིན་ཆེན་སྒྲོན་མ་ཞེས་བྱ་བའི་ཐོག་མའི་འབྲུ་འགྲེལ་རྒྱལ་སྲས་ལམ་བཟང་མཚོན་པའི་དམིགས་བུའམ། ཞི་བདེ་ནོར་བུའི་གླིང་དུ་བགྲོད་པའི་ལམ་ཡིག, byang chub sems kyi bstod pa rin chen sgron ma zhes bya ba'i thog ma'i 'bru 'grel rgyal sras lam bzang, sems 'grel zhi bde nor bu'i gling du bgrod pa'i lam yig, Byaṅ chub sems kyi bstod pa rin chen sgron ma źes bya ba thog maʾi ʾbru ʾgrel rgyal sras lam bzaṅ mtshon paʾi dmigs buʾam źe bde nor buʾi gliṅ du bgrod paʾi lam yig ces bya ba /A-tshogs Bstan-ʾdzin-ʾjam-dbyṅs",Tibetan Buddhist Resource Center,17555741
438323679,W00KG07630-I00KG08432,"urn-3:FHCL:35185068, urn-3:HUL.DRS.OBJECT:35185067",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:11:09.874Z,,2018-03-31T01:25:46.597Z,306,,R,"gtsos mi rigs dge 'os mtho rim ched sbyong slob grwa'i dpyad rtsom phyogs bsgrigs, གཙོས་མི་རིགས་དགེ་འོས་མཐོ་རིམ་ཆེད་སྦྱོང་སློབ་གྲྭའི་དཔྱད་རྩོམ་ཕྱོགས་བསྒྲིགས, he zuo min zu shi fan gao deng zhuan ke xue xiao shu lun wen ji",Tibetan Buddhist Resource Center,183073552
438324129,W00KG03984-I00KG03987,"urn-3:FHCL:35185343, urn-3:HUL.DRS.OBJECT:35185342",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:13:06.124Z,,2018-03-30T23:58:54.168Z,170,,R,"snga 'gyur bstan pa'i chu 'go dpal kaHthog rgyud sde bshad sgrub nor bu'i lhun po chos sde chen po'i snang brnyan mig gi dga' ston dad pa'i gsos sman, སྔ་འགྱུར་བསྟན་པའི་ཆུ་འགོ་དཔལ་ཀཿཐོག་རྒྱུད་སྡེ་བཤད་སྒྲུབ་ནོར་བུའི་ལྷུན་པོ་ཆོས་སྡེ་ཆེན་པོའི་སྣང་བརྙན་མིག་གི་དགའ་སྟོན་དད་པའི་གསོས་སྨན་, kaHthog rgyud sde bshad sgrub nor bu lhun po'i snang brnyan, ga tuo fo xue yuan shi shi",Tibetan Buddhist Resource Center,15794640
438324301,W00KG03685-I00KG03768,"urn-3:FHCL:35185345, urn-3:HUL.DRS.OBJECT:35185344",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:13:09.832Z,,2018-03-30T22:24:01.697Z,234,,R,"ldong yon tan rgya mtsho'i lhug rtsom/ skad cha'i lang tsho, ལྡོང་ཡོན་ཏན་རྒྱ་མཚོའི་ལྷུག་རྩོམ། སྐད་ཆའི་ལང་ཚོ, skad cha'i lang tsho, lhug rtsom skad cha'i lang tsho",Tibetan Buddhist Resource Center,194702672
438324537,W00KG03958-I00KG03963,"urn-3:FHCL:35185347, urn-3:HUL.DRS.OBJECT:35185346",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:13:11.76Z,,2018-03-30T23:56:58.8Z,489,,R,"rje btsun chen po chos kyi grags pa blo gros rgyal mtshan dpal bzang po'i rnam par thar pa yon tan rgya mtsho'i dpal mnga', རྗེ་བཙུན་ཆེན་པོ་ཆོས་ཀྱི་གྲགས་པ་བློ་གྲོས་རྒྱལ་མཚན་དཔལ་བཟང་པོའི་རྣམ་པར་ཐར་པ་ཡོན་ཏན་རྒྱ་མཚོའི་དཔལ་མངའ, rje btsun chos kyi grags pa blo gros rgyal mtshan dpal bzang po'i rnam thar",Tibetan Buddhist Resource Center,15756426
438325028,W00KG07633-I00KG08425,"urn-3:FHCL:35185349, urn-3:HUL.DRS.OBJECT:35185348",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:14:04.799Z,,2018-03-31T01:28:57.790Z,53,,R,"'dzam gling ge sar rgyal po'i rtogs brjod las ho hre go rdzong, འཛམ་གླིང་གེ་སར་རྒྱལ་པོའི་རྟོགས་བརྗོད་ལས་ཧོ་ཧྲེ་གོ་རྫོང, huo she bing pi zong",Tibetan Buddhist Resource Center,18619210
438325083,W00KG07631-I00KG08434,"urn-3:FHCL:35185351, urn-3:HUL.DRS.OBJECT:35185350",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:14:09.366Z,,2018-03-31T01:27:34.425Z,384,,R,"ri rtse'i sprin dkar, རི་རྩེའི་སྤྲིན་དཀར, shan feng yun duo",Tibetan Buddhist Resource Center,116408296
438325469,W00KG03688-I00KG03770,"urn-3:FHCL:35185353, urn-3:HUL.DRS.OBJECT:35185352",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:15:09.339Z,,2018-03-30T22:25:42.235Z,352,,R,"dbu ma bzhi brgya pa'i 'grel ba tshig don rab tu gsal ba rat+na'i chun po skal bzang mkhas pa'i mgul rgyan, དབུ་མ་བཞི་བརྒྱ་པའི་འགྲེལ་བ་ཚིག་དོན་རབ་ཏུ་གསལ་བ་རཏྣའི་ཆུན་པོ་སྐལ་བཟང་མཁས་པའི་མགུལ་རྒྱན, bzhi brgya pa'i 'grel ba skal bzang mkhas pa'i mgul rgyan",Tibetan Buddhist Resource Center,119724938
438325823,W00KG07866-I00KG010253,"urn-3:FHCL:35185355, urn-3:HUL.DRS.OBJECT:35185354",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:16:02.112Z,,2018-03-31T01:31:32.753Z,64,,R,"gsang chen snga 'gyur ba'i chos sde rdza rgyud dge mang dgon lhun grub bde chen gling gyi gdan rabs nyer bdsus phyogs gcig tu bkod pa yongs 'dus ljon pa'i dga' tshal; mkhan chen don grub chos kyi nyi ma dge legs rnam rgyal dpal bzang po'i mdzad rnam nyer bsdus ngo mtshar tshangs dbang dgyes pa'i bzhad sgra, གསང་ཆེན་སྔ་འགྱུར་བའི་ཆོས་སྡེ་རྫ་རྒྱུད་དགེ་མང་དགོན་ལྷུན་གྲུབ་བདེ་ཆེན་གླིང་གྱི་གདན་རབས་ཉེར་བདསུས་ཕྱོགས་གཅིག་ཏུ་བཀོད་པ་ཡོངས་འདུས་ལྗོན་པའི་དགའ་ཚལ༏་མཁན་ཆེན་དོན་གྲུབ་ཆོས་ཀྱི་ཉི་མ་དགེ་ལེགས་རྣམ་རྒྱལ་དཔལ་བཟང་པོའི་མཛད་རྣམ་ཉེར་བསྡུས་ངོ་མཚར་ཚངས་དབང་དགྱེས་པའི་བཞད་སྒྲ, snga 'gyur dge mang dgon gyi gdan rabs dang mkhan don grub nyi ma mchog gi mdzad rnam mdor bsdus, an introduction to gemang monastery of the old translation school and the brief biography of khenpo rinpoche dondrup chokyi nyima, ge meng shi li dai shang shi jian jie yu dong ni ren bo che zhuan lue",Tibetan Buddhist Resource Center,10354706
438325889,W00KG07636-I00KG09990,"urn-3:FHCL:35185376, urn-3:HUL.DRS.OBJECT:35185374",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:16:03.161Z,,2018-03-31T01:30:47.752Z,114,,R,"grwa rkyang gi dbyangs rta, གྲྭ་རྐྱང་གི་དབྱངས་རྟ་",Tibetan Buddhist Resource Center,5347996
438326005,W00KG07635-I00KG09992,"urn-3:FHCL:35185462, urn-3:HUL.DRS.OBJECT:35185460",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:16:05.148Z,,2018-03-31T01:29:46.837Z,190,,R,"mkha' la 'phyo ba'i yid kyi brtse rlabs, མཁའ་ལ་འཕྱོ་བའི་ཡིད་ཀྱི་བརྩེ་རླབས་, ai de hu huan",Tibetan Buddhist Resource Center,119267046
438326135,W00KG03690-I00KG03772,"urn-3:FHCL:35185456, urn-3:HUL.DRS.OBJECT:35185454",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:16:05.20Z,,2018-03-30T22:27:24.971Z,216,,R,"lam ston sgron me'i 'phreng ba/ deb dang po dri ba'i skor, ལམ་སྟོན་སྒྲོན་མེའི་འཕྲེང་བ། དེབ་དང་པོ་དྲི་བའི་སྐོར།, lam ston sgron me'i 'phreng ba/ (1)",Tibetan Buddhist Resource Center,60768314
438326415,W00KG03692-I00KG03774,"urn-3:FHCL:35185541, urn-3:HUL.DRS.OBJECT:35185540",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:17:04.542Z,,2018-03-30T22:28:37.96Z,150,,R,"lha dang klu dang gnod sbyin gyis min nga yi gtam : rtsom rig mdor bstan, ལྷ་དང་ཀླུ་དང་གནོད་སྦྱིན་གྱིས་མིན་ང་ཡི་གཏམ་༔་རྩོམ་རིག་མདོར་བསྟན, lha dang klu dang gnod sbyin gyis min nga yi gtam, Lha daṅ klu daṅ gnod sbyin gyis min ṅa yi gtam :rtsom rig mdor btsan /Bse-tsha Rta-mgrin-rdo-rjes brtsams",Tibetan Buddhist Resource Center,8822254
438326569,W00KG03695-I00KG03776,"urn-3:FHCL:35185693, urn-3:HUL.DRS.OBJECT:35185692",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:18:03.120Z,,2018-03-30T22:29:33.200Z,120,,R,"a khu pad ma long ba lo tsA ba zhig gi mi tshe'i lo rgyus, ཨ་ཁུ་པད་མ, long ba lo tsA ba zhig gi mi tshe'i lo rgyus",Tibetan Buddhist Resource Center,67280730
438326691,W00KG03700-I00KG03780,"urn-3:FHCL:35185695, urn-3:HUL.DRS.OBJECT:35185694",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:20:06.29Z,,2018-03-30T22:31:31.803Z,116,,R,"nyams 'gyur 'bum sde rol ba'i snyan ngag rgyab sha dkar po, ཉམས་འགྱུར་འབུམ་སྡེ་རོལ་བའི་སྙན་ངག་རྒྱབ་ཤ་དཀར་པོ, Ñams ʾgyur ʾbum sde rol paʾi sñan ṅag rgyab śa dkar po :sñan rtsom phyogs sgrig /A-tshogs Bstan-ʾdzin-ʾjam-dbyaṅs",Tibetan Buddhist Resource Center,3719041
438326809,W00KG03697-I00KG03778,"urn-3:FHCL:35185698, urn-3:HUL.DRS.OBJECT:35185697",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:20:07.773Z,,2018-03-30T22:30:34.80Z,138,,R,"blo rig gi rnam bzhag nyung gsal legs bshad gser gyi phreng mdzes, བློ་རིག་གི་རྣམ་བཞག་ཉུང་གསལ་ལེགས་བཤད་གསེར་གྱི་ཕྲེང་མཛེས",Tibetan Buddhist Resource Center,140208976
438326951,W00KG03701-I00KG03782,"urn-3:FHCL:35185701, urn-3:HUL.DRS.OBJECT:35185700",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:23:08.397Z,,2018-03-30T22:33:24.678Z,700,,R,"snyan ngag gi 'grel ba er sangs lha mo'i mgul rgyan, སྙན་ངག་གི་འགྲེལ་བ་ཨེར་སངས་ལྷ་མོའི་མགུལ་རྒྱན་",Tibetan Buddhist Resource Center,42997575
438327655,W00KG03702-I00KG03784,"urn-3:FHCL:35186403, urn-3:HUL.DRS.OBJECT:35186402",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:24:05.203Z,,2018-03-30T22:36:02.93Z,264,,R,"'jam mgon bstan pa'i rtsa lag ser byes mkhas snyan grwa tshang gi gdan rabs mdo tsam brjod pa zla ba nor bu'i me long, འཇམ་མགོན་བསྟན་པའི་རྩ་ལག་སེར་བྱེས་མཁས་སྙན་གྲྭ་ཚང་གི་གདན་རབས་མདོ་ཙམ་བརྗོད་པ་ཟླ་བ་ནོར་བུའི་མེ་ལོང་, ser byes gdan rabs zla ba nor bu'i me long, sera monastic university, ʾJam mgon bstan paʾi rtsa lag Ser-byes mkhas sñan grwa tshaṅ gi gdan rabs mdo tsam brjod pa zla ba nor buʾi me loṅ źes bya ba bźugs so /Byes-bsam Blo-bzaṅ-dkon-mchog = History of Sera Je Monastery / by Lobsang Kunchok",Tibetan Buddhist Resource Center,16571600
438327921,W00KG03705-I00KG03788,"urn-3:FHCL:35186669, urn-3:HUL.DRS.OBJECT:35186668",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:25:03.930Z,,2018-03-30T22:38:11.207Z,52,,R,"bkra shis kyi rim pa phan bde'i sgra dbyangs, བཀྲ་ཤིས་ཀྱི་རིམ་པ་ཕན་བདེའི་སྒྲ་དབྱངས་, Bkra śis kyi rim pa phan bdeʾi sgra dbyaṅs /[Chos-kyi-snaṅ-ba]",Tibetan Buddhist Resource Center,3698136
438327975,W00KG03704-I00KG03786,"urn-3:FHCL:35186709, urn-3:HUL.DRS.OBJECT:35186707",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:25:05.271Z,,2018-03-30T22:37:20.703Z,164,,R,"rtags rigs kyi rnam bzhag nyung gsal legs bshad gser gyi phreng mdzes, རྟགས་རིགས་ཀྱི་རྣམ་བཞག་ཉུང་གསལ་ལེགས་བཤད་གསེར་གྱི་ཕྲེང་མཛེས",Tibetan Buddhist Resource Center,11360683
438328141,W00KG08430-I00KG08436,"urn-3:FHCL:35186889, urn-3:HUL.DRS.OBJECT:35186888",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:26:30.508Z,,2018-03-31T01:35:33.735Z,608,,R,"blo bzang dpal ldan gyi ljags rtsom phyogs bsgrigs, བློ་བཟང་དཔལ་ལྡན་གྱི་ལྗགས་རྩོམ་ཕྱོགས་བསྒྲིགས, gsung thor bu/_blo bzang dpal ldan, luo sang hua er dan wang ji, Blo-bzaṅ-dpal-ldan gyi ljags rtsom phyogs bsgrigs /Blo-bzaṅ-dpal-ldan gyis brtsams",Tibetan Buddhist Resource Center,206956538
438328751,W00KG08430-I00KG08437,"urn-3:FHCL:35186891, urn-3:HUL.DRS.OBJECT:35186890",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:26:59.174Z,,2018-03-31T01:37:12.588Z,576,,R,"blo bzang dpal ldan gyi ljags rtsom phyogs bsgrigs, བློ་བཟང་དཔལ་ལྡན་གྱི་ལྗགས་རྩོམ་ཕྱོགས་བསྒྲིགས, gsung thor bu/_blo bzang dpal ldan, luo sang hua er dan wang ji, Blo-bzaṅ-dpal-ldan gyi ljags rtsom phyogs bsgrigs /Blo-bzaṅ-dpal-ldan gyis brtsams",Tibetan Buddhist Resource Center,219735316
438329329,W00KG08430-I00KG08438,"urn-3:FHCL:35186893, urn-3:HUL.DRS.OBJECT:35186892",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:27:33.394Z,,2018-03-31T01:38:42.959Z,616,,R,"blo bzang dpal ldan gyi ljags rtsom phyogs bsgrigs, བློ་བཟང་དཔལ་ལྡན་གྱི་ལྗགས་རྩོམ་ཕྱོགས་བསྒྲིགས, gsung thor bu/_blo bzang dpal ldan, luo sang hua er dan wang ji, Blo-bzaṅ-dpal-ldan gyi ljags rtsom phyogs bsgrigs /Blo-bzaṅ-dpal-ldan gyis brtsams",Tibetan Buddhist Resource Center,222652004
438329949,W00KG03990-I00KG04020,"urn-3:FHCL:35186895, urn-3:HUL.DRS.OBJECT:35186894",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:27:43.599Z,,2018-03-31T00:05:59.62Z,778,,R,"gsung 'bum/_rang byung rdo rje, གསུང་འབུམ། རང་བྱུང་རྡོ་རྗེ, karma pa rang byung rdo rje'i gsung 'bum thor bu",Tibetan Buddhist Resource Center,147227194
438330729,W00KG03990-I00KG04021,"urn-3:FHCL:35187673, urn-3:HUL.DRS.OBJECT:35187672",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:28:30.894Z,,2018-03-31T00:07:52.842Z,230,,R,"gsung 'bum/_rang byung rdo rje, གསུང་འབུམ། རང་བྱུང་རྡོ་རྗེ, karma pa rang byung rdo rje'i gsung 'bum thor bu",Tibetan Buddhist Resource Center,43634793
438330961,W00KG03990-I00KG04022,"urn-3:FHCL:35187903, urn-3:HUL.DRS.OBJECT:35187902",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:28:55.512Z,,2018-03-31T00:08:27.219Z,250,,R,"gsung 'bum/_rang byung rdo rje, གསུང་འབུམ། རང་བྱུང་རྡོ་རྗེ, karma pa rang byung rdo rje'i gsung 'bum thor bu",Tibetan Buddhist Resource Center,46474585
438331213,W00KG03990-I00KG04023,"urn-3:FHCL:35188157, urn-3:HUL.DRS.OBJECT:35188156",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:29:16.207Z,,2018-03-31T00:09:02.890Z,640,,R,"gsung 'bum/_rang byung rdo rje, གསུང་འབུམ། རང་བྱུང་རྡོ་རྗེ, karma pa rang byung rdo rje'i gsung 'bum thor bu",Tibetan Buddhist Resource Center,121074315
438331855,W00KG03990-I00KG04024,"urn-3:FHCL:35188799, urn-3:HUL.DRS.OBJECT:35188798",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:30:00.567Z,,2018-03-31T00:10:32.17Z,676,,R,"gsung 'bum/_rang byung rdo rje, གསུང་འབུམ། རང་བྱུང་རྡོ་རྗེ, karma pa rang byung rdo rje'i gsung 'bum thor bu",Tibetan Buddhist Resource Center,127701312
438332533,W00KG03990-I00KG04025,"urn-3:FHCL:35189479, urn-3:HUL.DRS.OBJECT:35189478",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:30:54.475Z,,2018-03-31T00:12:07.604Z,452,,R,"gsung 'bum/_rang byung rdo rje, གསུང་འབུམ། རང་བྱུང་རྡོ་རྗེ, karma pa rang byung rdo rje'i gsung 'bum thor bu",Tibetan Buddhist Resource Center,84486027
438332987,W00KG08439-I00KG08441,"urn-3:FHCL:35188069, urn-3:HUL.DRS.OBJECT:35188067",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:29:07.649Z,,2018-03-31T01:41:07.162Z,338,,R,"bod kyi gso ba rig pa'i rang sbyong rgyugs gzhi ka ko la'i ljon bzang, བོད་ཀྱི་གསོ་བ་རིག་པའི་རང་སྦྱོང་རྒྱུགས་གཞི་ཀ་ཀོ་ལའི་ལྗོན་བཟང་, gso ba rig pa'i rang sbyong rgyugs gzhi, zang yi zi kao jie",Tibetan Buddhist Resource Center,198840456
